CD_MUN,CD_UF,SIGLA_UF,NM_UF,NM_UF_NORM,NM_MUN,NM_MUN_NORM,REGIAO,lat,long
1504752,15,PA,Pará,PARA,Mojuí dos Campos,MOJUI DOS CAMPOS,NORTE,-3.070440004011785,-54.57515311142544
1504802,15,PA,Pará,PARA,Monte Alegre,MONTE ALEGRE,NORTE,-1.0744001671730385,-54.35304895924269
1504901,15,PA,Pará,PARA,Muaná,MUANA,NORTE,-1.3556752475552034,-49.30925024661417
1504950,15,PA,Pará,PARA,Nova Esperança do Piriá,NOVA ESPERANCA DO PIRIA,NORTE,-2.392643684463775,-46.90004255412843
1504976,15,PA,Pará,PARA,Nova Ipixuna,NOVA IPIXUNA,NORTE,-4.981070370322023,-49.23077058862448
1505007,15,PA,Pará,PARA,Nova Timboteua,NOVA TIMBOTEUA,NORTE,-1.1564429805714191,-47.3921476912003
1505031,15,PA,Pará,PARA,Novo Progresso,NOVO PROGRESSO,NORTE,-8.062276596675844,-55.61202636398004
1505064,15,PA,Pará,PARA,Novo Repartimento,NOVO REPARTIMENTO,NORTE,-4.502843478941016,-50.27160967596154
1505106,15,PA,Pará,PARA,Óbidos,OBIDOS,NORTE,-0.16964606771470878,-55.67486499218509
1505205,15,PA,Pará,PARA,Oeiras do Pará,OEIRAS DO PARA,NORTE,-2.278918912183714,-49.90233023023044
1505304,15,PA,Pará,PARA,Oriximiná,ORIXIMINA,NORTE,0.2549795909156493,-57.149825494589784
1505403,15,PA,Pará,PARA,Ourém,OUREM,NORTE,-1.4959193842035412,-47.139196077238196
1505437,15,PA,Pará,PARA,Ourilândia do Norte,OURILANDIA DO NORTE,NORTE,-7.520545378924538,-51.43093609505961
1505486,15,PA,Pará,PARA,Pacajá,PACAJA,NORTE,-3.6841257430917618,-50.63168055322279
1505494,15,PA,Pará,PARA,Palestina do Pará,PALESTINA DO PARA,NORTE,-5.9272670649551085,-48.370184177953256
1505502,15,PA,Pará,PARA,Paragominas,PARAGOMINAS,NORTE,-3.20345000944641,-47.603151456791835
1505536,15,PA,Pará,PARA,Parauapebas,PARAUAPEBAS,NORTE,-6.15173428554397,-50.489772459907854
1505551,15,PA,Pará,PARA,Pau D'Arco,PAU DARCO,NORTE,-7.736975192088141,-50.123622298260464
1505601,15,PA,Pará,PARA,Peixe-Boi,PEIXE BOI,NORTE,-1.130711396766385,-47.27198228037749
1505635,15,PA,Pará,PARA,Piçarra,PICARRA,NORTE,-6.541034912852172,-49.0117691487147
1505650,15,PA,Pará,PARA,Placas,PLACAS,NORTE,-3.889824153974516,-54.500659026606634
1505700,15,PA,Pará,PARA,Ponta de Pedras,PONTA DE PEDRAS,NORTE,-1.1175084319524442,-49.077282012808574
1505809,15,PA,Pará,PARA,Portel,PORTEL,NORTE,-2.5654290982627295,-50.95562440900627
1505908,15,PA,Pará,PARA,Porto de Moz,PORTO DE MOZ,NORTE,-2.1845928638948098,-52.547750523528585
1506005,15,PA,Pará,PARA,Prainha,PRAINHA,NORTE,-2.1202452705975707,-53.66017206010959
1506104,15,PA,Pará,PARA,Primavera,PRIMAVERA,NORTE,-0.9526865360659532,-47.13147439000639
1506112,15,PA,Pará,PARA,Quatipuru,QUATIPURU,NORTE,-0.8600892431315303,-47.01553070031182
1506138,15,PA,Pará,PARA,Redenção,REDENCAO,NORTE,-8.069328964748596,-50.198124056540685
1506161,15,PA,Pará,PARA,Rio Maria,RIO MARIA,NORTE,-7.34063279442704,-49.89514344138503
1506187,15,PA,Pará,PARA,Rondon do Pará,RONDON DO PARA,NORTE,-4.5169274723957455,-48.46003673616409
1506195,15,PA,Pará,PARA,Rurópolis,RUROPOLIS,NORTE,-4.241042514143818,-55.21074007553128
1506203,15,PA,Pará,PARA,Salinópolis,SALINOPOLIS,NORTE,-0.6839545901799985,-47.3517023017549
1506302,15,PA,Pará,PARA,Salvaterra,SALVATERRA,NORTE,-0.7966236374098701,-48.62998389119485
1506351,15,PA,Pará,PARA,Santa Bárbara do Pará,SANTA BARBARA DO PARA,NORTE,-1.194335572438194,-48.25051696479211
1506401,15,PA,Pará,PARA,Santa Cruz do Arari,SANTA CRUZ DO ARARI,NORTE,-0.5833500364365891,-49.313859037512195
1506500,15,PA,Pará,PARA,Santa Izabel do Pará,SANTA IZABEL DO PARA,NORTE,-1.365206765444182,-48.129307415153995
1506559,15,PA,Pará,PARA,Santa Luzia do Pará,SANTA LUZIA DO PARA,NORTE,-1.6566344134182602,-46.92691694816262
1506583,15,PA,Pará,PARA,Santa Maria das Barreiras,SANTA MARIA DAS BARREIRAS,NORTE,-8.633787535812399,-50.31437023912505
1506609,15,PA,Pará,PARA,Santa Maria do Pará,SANTA MARIA DO PARA,NORTE,-1.3744852784049022,-47.521642109536074
1506708,15,PA,Pará,PARA,Santana do Araguaia,SANTANA DO ARAGUAIA,NORTE,-9.364055728226258,-50.611281715224905
1506807,15,PA,Pará,PARA,Santarém,SANTAREM,NORTE,-2.6793362936263647,-55.23845547141105
1506906,15,PA,Pará,PARA,Santarém Novo,SANTAREM NOVO,NORTE,-0.913343979418006,-47.33294661418407
1507003,15,PA,Pará,PARA,Santo Antônio do Tauá,SANTO ANTONIO DO TAUA,NORTE,-1.0932558291955825,-48.182765463472656
1507102,15,PA,Pará,PARA,São Caetano de Odivelas,SAO CAETANO DE ODIVELAS,NORTE,-0.8649251940693383,-48.02573306056871
1507151,15,PA,Pará,PARA,São Domingos do Araguaia,SAO DOMINGOS DO ARAGUAIA,NORTE,-5.657595271444622,-48.7305944261564
1507201,15,PA,Pará,PARA,São Domingos do Capim,SAO DOMINGOS DO CAPIM,NORTE,-1.8825652588135857,-47.7714874972105
1507300,15,PA,Pará,PARA,São Félix do Xingu,SAO FELIX DO XINGU,NORTE,-7.233364915795974,-52.25269762823976
1507409,15,PA,Pará,PARA,São Francisco do Pará,SAO FRANCISCO DO PARA,NORTE,-1.206000277220549,-47.74684435239563
1507458,15,PA,Pará,PARA,São Geraldo do Araguaia,SAO GERALDO DO ARAGUAIA,NORTE,-6.189251145987275,-48.748222997149334
1507466,15,PA,Pará,PARA,São João da Ponta,SAO JOAO DA PONTA,NORTE,-0.8704683985287993,-47.96446615841974
1507474,15,PA,Pará,PARA,São João de Pirabas,SAO JOAO DE PIRABAS,NORTE,-0.7838005639846164,-47.21787286247942
1507508,15,PA,Pará,PARA,São João do Araguaia,SAO JOAO DO ARAGUAIA,NORTE,-5.447322885480912,-48.69679179409614
1507607,15,PA,Pará,PARA,São Miguel do Guamá,SAO MIGUEL DO GUAMA,NORTE,-1.5515323867479756,-47.610772516077354
1507706,15,PA,Pará,PARA,São Sebastião da Boa Vista,SAO SEBASTIAO DA BOA VISTA,NORTE,-1.4341182751810588,-49.68028251084543
1507755,15,PA,Pará,PARA,Sapucaia,SAPUCAIA,NORTE,-6.838887423605582,-49.56976977554398
1507805,15,PA,Pará,PARA,Senador José Porfírio,SENADOR JOSE PORFIRIO,NORTE,-4.169711317394264,-51.77384897188674
1507904,15,PA,Pará,PARA,Soure,SOURE,NORTE,-0.44791776123079685,-48.69775105842762
1507953,15,PA,Pará,PARA,Tailândia,TAILANDIA,NORTE,-2.907818873801348,-48.73670062203789
1507961,15,PA,Pará,PARA,Terra Alta,TERRA ALTA,NORTE,-1.0025930980623123,-47.84829433917065
1507979,15,PA,Pará,PARA,Terra Santa,TERRA SANTA,NORTE,-1.9515034933679904,-56.45842413558797
1508001,15,PA,Pará,PARA,Tomé-Açu,TOME ACU,NORTE,-2.6361258738909705,-48.26762547908974
1508035,15,PA,Pará,PARA,Tracuateua,TRACUATEUA,NORTE,-1.0409665225389118,-46.93897740442958
1508050,15,PA,Pará,PARA,Trairão,TRAIRAO,NORTE,-5.1302251262630065,-56.00346707786233
1508084,15,PA,Pará,PARA,Tucumã,TUCUMA,NORTE,-6.8201962091456725,-51.391385730491294
1508100,15,PA,Pará,PARA,Tucuruí,TUCURUI,NORTE,-3.856279248784035,-49.82113441148198
1508126,15,PA,Pará,PARA,Ulianópolis,ULIANOPOLIS,NORTE,-3.8098398404439933,-47.493609105567046
1508159,15,PA,Pará,PARA,Uruará,URUARA,NORTE,-3.5836161442963963,-53.80733609853155
1508209,15,PA,Pará,PARA,Vigia,VIGIA,NORTE,-0.9334154726478573,-48.10492930019123
1508308,15,PA,Pará,PARA,Viseu,VISEU,NORTE,-1.523162952231456,-46.45303261310192
1508357,15,PA,Pará,PARA,Vitória do Xingu,VITORIA DO XINGU,NORTE,-3.135268237006394,-51.97397424325791
1508407,15,PA,Pará,PARA,Xinguara,XINGUARA,NORTE,-6.917778412704089,-49.63526941268127
1600055,16,AP,Amapá,AMAPA,Serra do Navio,SERRA DO NAVIO,NORTE,1.6517476484828113,-52.26813879766611
1600105,16,AP,Amapá,AMAPA,Amapá,AMAPA,NORTE,1.7467613705106457,-50.59258334776692
1600154,16,AP,Amapá,AMAPA,Pedra Branca do Amapari,PEDRA BRANCA DO AMAPARI,NORTE,1.1576144478105497,-52.51956450283772
1600204,16,AP,Amapá,AMAPA,Calçoene,CALCOENE,NORTE,2.4238439733124264,-51.40664792035268
1600212,16,AP,Amapá,AMAPA,Cutias,CUTIAS,NORTE,1.0355740398506212,-50.487077124712364
1600238,16,AP,Amapá,AMAPA,Ferreira Gomes,FERREIRA GOMES,NORTE,0.9571043297200807,-51.41735136182921
1600253,16,AP,Amapá,AMAPA,Itaubal,ITAUBAL,NORTE,0.5383879792706833,-50.640251073482446
1600279,16,AP,Amapá,AMAPA,Laranjal do Jari,LARANJAL DO JARI,NORTE,1.1013635533568442,-53.310545943119436
1600303,16,AP,Amapá,AMAPA,Macapá,MACAPA,NORTE,0.5627532024952195,-50.69178036166325
1600402,16,AP,Amapá,AMAPA,Mazagão,MAZAGAO,NORTE,-0.06683662406777587,-51.9511933351033
1600501,16,AP,Amapá,AMAPA,Oiapoque,OIAPOQUE,NORTE,3.111807840169292,-51.89869074727469
1600535,16,AP,Amapá,AMAPA,Porto Grande,PORTO GRANDE,NORTE,0.5856284403030857,-51.66998321435297
1600550,16,AP,Amapá,AMAPA,Pracuúba,PRACUUBA,NORTE,1.6258149089198077,-51.27852951539576
1600600,16,AP,Amapá,AMAPA,Santana,SANTANA,NORTE,0.12980646444140073,-51.37836544381693
1600709,16,AP,Amapá,AMAPA,Tartarugalzinho,TARTARUGALZINHO,NORTE,1.2975771019738662,-50.992615555636185
1600808,16,AP,Amapá,AMAPA,Vitória do Jari,VITORIA DO JARI,NORTE,-0.9964423224329968,-52.06117847479419
1700251,17,TO,Tocantins,TOCANTINS,Abreulândia,ABREULANDIA,NORTE,-9.478807702153293,-49.311253146922084
1700301,17,TO,Tocantins,TOCANTINS,Aguiarnópolis,AGUIARNOPOLIS,NORTE,-6.488578774519731,-47.51337205459204
1700350,17,TO,Tocantins,TOCANTINS,Aliança do Tocantins,ALIANCA DO TOCANTINS,NORTE,-11.331182681439921,-48.90829469244605
1700400,17,TO,Tocantins,TOCANTINS,Almas,ALMAS,NORTE,-11.42950523430038,-47.21101897511941
1700707,17,TO,Tocantins,TOCANTINS,Alvorada,ALVORADA,NORTE,-12.407495758166869,-49.11179392867557
1701002,17,TO,Tocantins,TOCANTINS,Ananás,ANANAS,NORTE,-6.2326785342084765,-48.186638348591046
1701051,17,TO,Tocantins,TOCANTINS,Angico,ANGICO,NORTE,-6.435793948882709,-47.91316489019324
1701101,17,TO,Tocantins,TOCANTINS,Aparecida do Rio Negro,APARECIDA DO RIO NEGRO,NORTE,-9.986598001663888,-48.00004030569323
1701309,17,TO,Tocantins,TOCANTINS,Aragominas,ARAGOMINAS,NORTE,-6.945523746672194,-48.63233014766392
1701903,17,TO,Tocantins,TOCANTINS,Araguacema,ARAGUACEMA,NORTE,-8.939098762799302,-49.505539985809236
1702000,17,TO,Tocantins,TOCANTINS,Araguaçu,ARAGUACU,NORTE,-12.839858469446364,-49.69635389133044
1702109,17,TO,Tocantins,TOCANTINS,Araguaína,ARAGUAINA,NORTE,-7.331298748626634,-48.58780157697001
1702158,17,TO,Tocantins,TOCANTINS,Araguanã,ARAGUANA,NORTE,-6.790970407028426,-48.524540830993324
1702208,17,TO,Tocantins,TOCANTINS,Araguatins,ARAGUATINS,NORTE,-5.6658405031637695,-48.104821796494676
1702307,17,TO,Tocantins,TOCANTINS,Arapoema,ARAPOEMA,NORTE,-7.723417227018497,-48.99983005954322
1702406,17,TO,Tocantins,TOCANTINS,Arraias,ARRAIAS,NORTE,-12.817192627691439,-47.04777446350414
1702554,17,TO,Tocantins,TOCANTINS,Augustinópolis,AUGUSTINOPOLIS,NORTE,-5.497817642692823,-47.92815452293681
1702703,17,TO,Tocantins,TOCANTINS,Aurora do Tocantins,AURORA DO TOCANTINS,NORTE,-12.646636224733689,-46.43288116723269
1702901,17,TO,Tocantins,TOCANTINS,Axixá do Tocantins,AXIXA DO TOCANTINS,NORTE,-5.649398421114453,-47.7661086195837
1703008,17,TO,Tocantins,TOCANTINS,Babaçulândia,BABACULANDIA,NORTE,-7.174540673319123,-47.856837156958406
1703057,17,TO,Tocantins,TOCANTINS,Bandeirantes do Tocantins,BANDEIRANTES DO TOCANTINS,NORTE,-7.903014329410436,-48.67554442659528
1703073,17,TO,Tocantins,TOCANTINS,Barra do Ouro,BARRA DO OURO,NORTE,-7.717768856334563,-47.57860790348235
1703107,17,TO,Tocantins,TOCANTINS,Barrolândia,BARROLANDIA,NORTE,-9.865780968719207,-48.791190081456264
1703206,17,TO,Tocantins,TOCANTINS,Bernardo Sayão,BERNARDO SAYAO,NORTE,-7.9834752160858535,-48.969116751883
1703305,17,TO,Tocantins,TOCANTINS,Bom Jesus do Tocantins,BOM JESUS DO TOCANTINS,NORTE,-9.01240658079021,-47.879220056583364
1703602,17,TO,Tocantins,TOCANTINS,Brasilândia do Tocantins,BRASILANDIA DO TOCANTINS,NORTE,-8.28990228102794,-48.44279292704221
1703701,17,TO,Tocantins,TOCANTINS,Brejinho de Nazaré,BREJINHO DE NAZARE,NORTE,-11.029270783893473,-48.624126778670316
1703800,17,TO,Tocantins,TOCANTINS,Buriti do Tocantins,BURITI DO TOCANTINS,NORTE,-5.337668758622305,-48.136313982056684
1703826,17,TO,Tocantins,TOCANTINS,Cachoeirinha,CACHOEIRINHA,NORTE,-6.090008622852329,-47.84133599817008
1703842,17,TO,Tocantins,TOCANTINS,Campos Lindos,CAMPOS LINDOS,NORTE,-8.203799018465821,-46.80458426754761
1703867,17,TO,Tocantins,TOCANTINS,Cariri do Tocantins,CARIRI DO TOCANTINS,NORTE,-11.933027597103804,-49.20277777573632
1703883,17,TO,Tocantins,TOCANTINS,Carmolândia,CARMOLANDIA,NORTE,-7.045120554994545,-48.37454302592423
1703891,17,TO,Tocantins,TOCANTINS,Carrasco Bonito,CARRASCO BONITO,NORTE,-5.3371728003066305,-48.00992544909488
1703909,17,TO,Tocantins,TOCANTINS,Caseara,CASEARA,NORTE,-9.40166835762582,-49.84857196985468
1704105,17,TO,Tocantins,TOCANTINS,Centenário,CENTENARIO,NORTE,-9.073795005075475,-47.44478222207858
1704600,17,TO,Tocantins,TOCANTINS,Chapada de Areia,CHAPADA DE AREIA,NORTE,-10.165712802015344,-49.19567143906409
1705102,17,TO,Tocantins,TOCANTINS,Chapada da Natividade,CHAPADA DA NATIVIDADE,NORTE,-11.54106994643704,-47.846441599064306
1705508,17,TO,Tocantins,TOCANTINS,Colinas do Tocantins,COLINAS DO TOCANTINS,NORTE,-8.076435621588352,-48.53011530529804
1705557,17,TO,Tocantins,TOCANTINS,Combinado,COMBINADO,NORTE,-12.846283007198494,-46.503748645466295
1705607,17,TO,Tocantins,TOCANTINS,Conceição do Tocantins,CONCEICAO DO TOCANTINS,NORTE,-12.171034229773795,-47.303673493536046
1706001,17,TO,Tocantins,TOCANTINS,Couto Magalhães,COUTO MAGALHAES,NORTE,-8.436744561910858,-49.16244724724822
1706100,17,TO,Tocantins,TOCANTINS,Cristalândia,CRISTALANDIA,NORTE,-10.636381779338858,-49.31240845031187
1706258,17,TO,Tocantins,TOCANTINS,Crixás do Tocantins,CRIXAS DO TOCANTINS,NORTE,-11.171861793640304,-49.07274689998786
1706506,17,TO,Tocantins,TOCANTINS,Darcinópolis,DARCINOPOLIS,NORTE,-6.763412860814327,-47.76787751124273
1707009,17,TO,Tocantins,TOCANTINS,Dianópolis,DIANOPOLIS,NORTE,-11.694803426672836,-46.795750626481386
1707108,17,TO,Tocantins,TOCANTINS,Divinópolis do Tocantins,DIVINOPOLIS DO TOCANTINS,NORTE,-9.695133727659039,-49.35475400330351
1707207,17,TO,Tocantins,TOCANTINS,Dois Irmãos do Tocantins,DOIS IRMAOS DO TOCANTINS,NORTE,-9.270936776626254,-49.06693250626084
1707306,17,TO,Tocantins,TOCANTINS,Dueré,DUERE,NORTE,-11.427228265110692,-49.391276558733075
1707405,17,TO,Tocantins,TOCANTINS,Esperantina,ESPERANTINA,NORTE,-5.326292134677705,-48.54031920003269
1707553,17,TO,Tocantins,TOCANTINS,Fátima,FATIMA,NORTE,-10.809757402052087,-48.87232658490942
1707652,17,TO,Tocantins,TOCANTINS,Figueirópolis,FIGUEIROPOLIS,NORTE,-12.263470563509388,-49.28279236445246
1707702,17,TO,Tocantins,TOCANTINS,Filadélfia,FILADELFIA,NORTE,-7.496680435667137,-47.79374794366989
1708205,17,TO,Tocantins,TOCANTINS,Formoso do Araguaia,FORMOSO DO ARAGUAIA,NORTE,-11.958272717887077,-50.098090648688036
1708254,17,TO,Tocantins,TOCANTINS,Tabocão,TABOCAO,NORTE,-9.071431543205989,-48.54602483262309
1708304,17,TO,Tocantins,TOCANTINS,Goianorte,GOIANORTE,NORTE,-8.873203967594774,-49.01119427350105
1709005,17,TO,Tocantins,TOCANTINS,Goiatins,GOIATINS,NORTE,-8.09416109086442,-47.48153445586912
1709302,17,TO,Tocantins,TOCANTINS,Guaraí,GUARAI,NORTE,-8.730118690602756,-48.42505082241387
1709500,17,TO,Tocantins,TOCANTINS,Gurupi,GURUPI,NORTE,-11.651597030800971,-48.88735747449927
1709807,17,TO,Tocantins,TOCANTINS,Ipueiras,IPUEIRAS,NORTE,-11.13508239438411,-48.40352242952306
1710508,17,TO,Tocantins,TOCANTINS,Itacajá,ITACAJA,NORTE,-8.571533097693953,-47.66931771328028
1710706,17,TO,Tocantins,TOCANTINS,Itaguatins,ITAGUATINS,NORTE,-5.802727673041107,-47.59507331662749
1710904,17,TO,Tocantins,TOCANTINS,Itapiratins,ITAPIRATINS,NORTE,-8.316305488315866,-48.033317713228314
1711100,17,TO,Tocantins,TOCANTINS,Itaporã do Tocantins,ITAPORA DO TOCANTINS,NORTE,-8.45120848183166,-48.752608116449785
1711506,17,TO,Tocantins,TOCANTINS,Jaú do Tocantins,JAU DO TOCANTINS,NORTE,-12.747736931185388,-48.64548505099375
1711803,17,TO,Tocantins,TOCANTINS,Juarina,JUARINA,NORTE,-8.14080766135638,-49.11033284006385
1711902,17,TO,Tocantins,TOCANTINS,Lagoa da Confusão,LAGOA DA CONFUSAO,NORTE,-11.034998826430746,-50.16072229243238
1711951,17,TO,Tocantins,TOCANTINS,Lagoa do Tocantins,LAGOA DO TOCANTINS,NORTE,-10.341862579124275,-47.48114441098065
1712009,17,TO,Tocantins,TOCANTINS,Lajeado,LAJEADO,NORTE,-9.850561800919785,-48.290952259834334
1712157,17,TO,Tocantins,TOCANTINS,Lavandeira,LAVANDEIRA,NORTE,-12.812627349405567,-46.41045503790207
1712405,17,TO,Tocantins,TOCANTINS,Lizarda,LIZARDA,NORTE,-9.52482572729144,-46.93895289263327
1712454,17,TO,Tocantins,TOCANTINS,Luzinópolis,LUZINOPOLIS,NORTE,-6.206019343483163,-47.830742167755766
1712504,17,TO,Tocantins,TOCANTINS,Marianópolis do Tocantins,MARIANOPOLIS DO TOCANTINS,NORTE,-9.787577535248527,-49.70003950466349
1712702,17,TO,Tocantins,TOCANTINS,Mateiros,MATEIROS,NORTE,-10.583008014818716,-46.50260695364466
1712801,17,TO,Tocantins,TOCANTINS,Maurilândia do Tocantins,MAURILANDIA DO TOCANTINS,NORTE,-6.023178210539017,-47.58994389693198
1713205,17,TO,Tocantins,TOCANTINS,Miracema do Tocantins,MIRACEMA DO TOCANTINS,NORTE,-9.754160546568045,-48.5514678932387
1713304,17,TO,Tocantins,TOCANTINS,Miranorte,MIRANORTE,NORTE,-9.416342736806076,-48.683762255669656
1713601,17,TO,Tocantins,TOCANTINS,Monte do Carmo,MONTE DO CARMO,NORTE,-10.74761965628364,-48.017213141817734
1713700,17,TO,Tocantins,TOCANTINS,Monte Santo do Tocantins,MONTE SANTO DO TOCANTINS,NORTE,-9.999481797685192,-49.067282821374306
1713809,17,TO,Tocantins,TOCANTINS,Palmeiras do Tocantins,PALMEIRAS DO TOCANTINS,NORTE,-6.600231020388121,-47.64269132587604
1713957,17,TO,Tocantins,TOCANTINS,Muricilândia,MURICILANDIA,NORTE,-7.003342907348368,-48.78650624377801
1714203,17,TO,Tocantins,TOCANTINS,Natividade,NATIVIDADE,NORTE,-11.79831350929676,-47.64882612504653
1714302,17,TO,Tocantins,TOCANTINS,Nazaré,NAZARE,NORTE,-6.330341733305119,-47.78145161216464
1714880,17,TO,Tocantins,TOCANTINS,Nova Olinda,NOVA OLINDA,NORTE,-7.637885488134989,-48.36074525503995
1715002,17,TO,Tocantins,TOCANTINS,Nova Rosalândia,NOVA ROSALANDIA,NORTE,-10.550012314824045,-48.97333177257503
1715101,17,TO,Tocantins,TOCANTINS,Novo Acordo,NOVO ACORDO,NORTE,-10.154976328542102,-47.38300810959885
1715150,17,TO,Tocantins,TOCANTINS,Novo Alegre,NOVO ALEGRE,NORTE,-12.914262173094933,-46.55962872561788
1715259,17,TO,Tocantins,TOCANTINS,Novo Jardim,NOVO JARDIM,NORTE,-11.779014518254163,-46.57036076572081
1715507,17,TO,Tocantins,TOCANTINS,Oliveira de Fátima,OLIVEIRA DE FATIMA,NORTE,-10.674488006463713,-48.87580534538399
1715705,17,TO,Tocantins,TOCANTINS,Palmeirante,PALMEIRANTE,NORTE,-7.885946595190924,-48.15628252607694
1715754,17,TO,Tocantins,TOCANTINS,Palmeirópolis,PALMEIROPOLIS,NORTE,-13.019790564345103,-48.348773685500746
1716109,17,TO,Tocantins,TOCANTINS,Paraíso do Tocantins,PARAISO DO TOCANTINS,NORTE,-10.218217490823143,-48.82726529448598
1716208,17,TO,Tocantins,TOCANTINS,Paranã,PARANA,NORTE,-12.6964933276617,-47.813474281994935
1716307,17,TO,Tocantins,TOCANTINS,Pau D'Arco,PAU DARCO,NORTE,-7.544930438111182,-48.98835521775961
1716505,17,TO,Tocantins,TOCANTINS,Pedro Afonso,PEDRO AFONSO,NORTE,-9.226903885587015,-48.03421124380884
1716604,17,TO,Tocantins,TOCANTINS,Peixe,PEIXE,NORTE,-11.996761877757775,-48.555219095639174
1716653,17,TO,Tocantins,TOCANTINS,Pequizeiro,PEQUIZEIRO,NORTE,-8.379808421554555,-48.91715828602237
1716703,17,TO,Tocantins,TOCANTINS,Colméia,COLMEIA,NORTE,-8.837426591532827,-48.748640614738726
1717008,17,TO,Tocantins,TOCANTINS,Pindorama do Tocantins,PINDORAMA DO TOCANTINS,NORTE,-11.159714214345504,-47.55885220675224
1717206,17,TO,Tocantins,TOCANTINS,Piraquê,PIRAQUE,NORTE,-6.738636098994669,-48.23944884485265
1717503,17,TO,Tocantins,TOCANTINS,Pium,PIUM,NORTE,-10.209534424814171,-49.8718874023661
1717800,17,TO,Tocantins,TOCANTINS,Ponte Alta do Bom Jesus,PONTE ALTA DO BOM JESUS,NORTE,-12.05758496749055,-46.59327543430354
1717909,17,TO,Tocantins,TOCANTINS,Ponte Alta do Tocantins,PONTE ALTA DO TOCANTINS,NORTE,-10.749506933892768,-47.324559129857356
1718006,17,TO,Tocantins,TOCANTINS,Porto Alegre do Tocantins,PORTO ALEGRE DO TOCANTINS,NORTE,-11.510838510876818,-47.04672643323287
1718204,17,TO,Tocantins,TOCANTINS,Porto Nacional,PORTO NACIONAL,NORTE,-10.543700535209469,-48.496493460765684
1718303,17,TO,Tocantins,TOCANTINS,Praia Norte,PRAIA NORTE,NORTE,-5.474839098977303,-47.781932272418516
1718402,17,TO,Tocantins,TOCANTINS,Presidente Kennedy,PRESIDENTE KENNEDY,NORTE,-8.461880447382594,-48.461591269262726
1718451,17,TO,Tocantins,TOCANTINS,Pugmil,PUGMIL,NORTE,-10.42251526516698,-48.88235878554877
1718501,17,TO,Tocantins,TOCANTINS,Recursolândia,RECURSOLANDIA,NORTE,-8.69736104205583,-47.11310968409946
1718550,17,TO,Tocantins,TOCANTINS,Riachinho,RIACHINHO,NORTE,-6.459935195502463,-48.13620853436147
1718659,17,TO,Tocantins,TOCANTINS,Rio da Conceição,RIO DA CONCEICAO,NORTE,-11.336993357483282,-46.73765722062885
1718709,17,TO,Tocantins,TOCANTINS,Rio dos Bois,RIO DOS BOIS,NORTE,-9.235896132202507,-48.45251003703732
1718758,17,TO,Tocantins,TOCANTINS,Rio Sono,RIO SONO,NORTE,-9.647383681035484,-47.49599499567867
1718808,17,TO,Tocantins,TOCANTINS,Sampaio,SAMPAIO,NORTE,-5.329649308798053,-47.918819504067905
1718840,17,TO,Tocantins,TOCANTINS,Sandolândia,SANDOLANDIA,NORTE,-12.400983532718485,-49.87614541640952
1718865,17,TO,Tocantins,TOCANTINS,Santa Fé do Araguaia,SANTA FE DO ARAGUAIA,NORTE,-7.093112724650833,-48.974977725490504
1718881,17,TO,Tocantins,TOCANTINS,Santa Maria do Tocantins,SANTA MARIA DO TOCANTINS,NORTE,-8.824680287973923,-47.84830069871815
1718899,17,TO,Tocantins,TOCANTINS,Santa Rita do Tocantins,SANTA RITA DO TOCANTINS,NORTE,-10.969970180514727,-49.295030907855306
1718907,17,TO,Tocantins,TOCANTINS,Santa Rosa do Tocantins,SANTA ROSA DO TOCANTINS,NORTE,-11.397312550712101,-48.10836904629244
1719004,17,TO,Tocantins,TOCANTINS,Santa Tereza do Tocantins,SANTA TEREZA DO TOCANTINS,NORTE,-10.298955791665765,-47.74153663882989
1720002,17,TO,Tocantins,TOCANTINS,Santa Terezinha do Tocantins,SANTA TEREZINHA DO TOCANTINS,NORTE,-6.472653829215176,-47.75110292505169
1720101,17,TO,Tocantins,TOCANTINS,São Bento do Tocantins,SAO BENTO DO TOCANTINS,NORTE,-5.9760050010569135,-47.93986189392499
1720150,17,TO,Tocantins,TOCANTINS,São Félix do Tocantins,SAO FELIX DO TOCANTINS,NORTE,-10.068601290161705,-46.677914060307316
1720200,17,TO,Tocantins,TOCANTINS,São Miguel do Tocantins,SAO MIGUEL DO TOCANTINS,NORTE,-5.54342830880174,-47.59777123301522
1720259,17,TO,Tocantins,TOCANTINS,São Salvador do Tocantins,SAO SALVADOR DO TOCANTINS,NORTE,-12.577570335618281,-48.364152654063005
1720309,17,TO,Tocantins,TOCANTINS,São Sebastião do Tocantins,SAO SEBASTIAO DO TOCANTINS,NORTE,-5.241004387203314,-48.331742720168336
1720499,17,TO,Tocantins,TOCANTINS,São Valério,SAO VALERIO,NORTE,-11.804044300928078,-48.16966341311738
1720655,17,TO,Tocantins,TOCANTINS,Silvanópolis,SILVANOPOLIS,NORTE,-11.130753168029495,-48.00498927649871
1720804,17,TO,Tocantins,TOCANTINS,Sítio Novo do Tocantins,SITIO NOVO DO TOCANTINS,NORTE,-5.63511637485118,-47.684094316356536
1720853,17,TO,Tocantins,TOCANTINS,Sucupira,SUCUPIRA,NORTE,-12.113281297020047,-48.834343127365315
1720903,17,TO,Tocantins,TOCANTINS,Taguatinga,TAGUATINGA,NORTE,-12.387321727910928,-46.565684523410454
