name	pathogen	test_result	epiweek	0-4	19-29	29-39	39-49	4-9	49-59	59-69	69-79	80+	9-19
Brasil	BOCA	Neg	2022-10-22	12	0	0	0	3	1	3	1	3	2
Brasil	BAC	Neg	2022-10-22	52	1	0	0	22	1	3	1	2	18
Brasil	FLUB	Neg	2022-10-22	267	30	64	38	143	23	28	26	28	88
Brasil	RINO	Neg	2022-10-22	31	1	0	0	19	1	3	1	3	15
Brasil	BOCA	Pos	2022-10-22	0	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2022-10-22	7	8	9	7	0	4	5	2	2	4
Brasil	ADENO	Pos	2022-10-22	23	0	0	0	8	0	0	0	0	2
Brasil	PARA	Pos	2022-10-22	10	0	0	0	2	0	0	0	0	1
Brasil	META	Pos	2022-10-22	0	0	0	0	1	0	0	0	0	0
Brasil	FLUB	Pos	2022-10-22	0	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2022-10-22	29	1	0	0	14	1	3	1	3	16
Brasil	RINO	Neg	2022-10-29	31	2	0	0	12	1	0	0	1	6
Brasil	FLUA	Neg	2022-10-29	525	51	101	82	236	64	58	48	52	104
Brasil	META	Pos	2022-10-29	5	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2022-10-29	168	0	5	4	26	1	3	0	1	7
Brasil	ADENO	Pos	2022-10-29	21	0	0	0	9	0	0	0	0	2
Brasil	ENTERO	Neg	2022-10-29	5	1	0	0	3	1	1	0	2	0
Brasil	FLUB	Pos	2022-10-29	0	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2022-10-29	280	44	65	51	134	36	39	24	29	66
Brasil	ENTERO	Pos	2022-10-29	0	0	0	0	1	0	0	0	0	0
Brasil	PARA	Pos	2022-10-29	6	0	0	0	0	0	0	0	0	3
Brasil	BOCA	Neg	2022-10-29	4	1	0	0	4	0	1	0	2	0
Brasil	BAC	Pos	2022-10-29	2	0	0	0	1	0	1	0	0	0
Brasil	PARA	Neg	2022-10-29	53	3	0	0	17	1	1	0	2	7
Brasil	FLUA	Pos	2022-10-29	38	8	20	24	78	9	8	5	3	55
Brasil	COVS	Pos	2022-10-29	6	0	0	0	1	1	0	0	0	0
Brasil	VSR	Neg	2022-10-29	395	59	116	102	288	72	63	53	54	152
Brasil	BAC	Neg	2022-10-29	57	3	0	0	16	1	0	0	2	10
Brasil	META	Neg	2022-10-29	54	3	0	0	17	1	1	0	2	10
Brasil	BOCA	Pos	2022-10-29	1	0	0	0	0	1	0	0	0	0
Brasil	RINO	Pos	2022-10-29	28	1	0	0	5	0	1	0	1	4
Brasil	SC2	Pos	2022-10-29	22	13	14	13	4	18	13	10	5	4
Brasil	SC2	Neg	2022-10-29	539	46	104	92	309	54	52	43	49	153
Brasil	COVS	Neg	2022-10-29	53	3	0	0	16	0	1	0	2	10
Brasil	ADENO	Neg	2022-10-29	38	3	0	0	8	1	1	0	2	8
Brasil	META	Neg	2022-11-05	48	0	3	0	18	0	0	2	3	3
Brasil	PARA	Neg	2022-11-05	41	0	3	0	18	0	0	2	3	3
Brasil	VSR	Pos	2022-11-05	126	0	6	0	24	1	2	2	0	6
Brasil	BAC	Pos	2022-11-05	3	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2022-11-05	17	0	11	11	27	6	0	2	3	24
Brasil	ENTERO	Pos	2022-11-05	1	0	1	0	1	0	0	0	0	0
Brasil	ADENO	Pos	2022-11-05	23	0	0	0	7	0	0	0	0	0
Brasil	META	Pos	2022-11-05	0	0	0	0	1	0	0	0	0	0
Brasil	COVS	Neg	2022-11-05	41	0	3	0	15	0	0	2	3	3
Brasil	RINO	Pos	2022-11-05	25	0	0	0	4	0	0	0	0	1
Brasil	BOCA	Neg	2022-11-05	9	0	2	0	3	0	0	2	3	0
Brasil	ENTERO	Neg	2022-11-05	9	0	2	0	2	0	0	2	3	0
Brasil	FLUB	Pos	2022-11-05	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2022-11-05	312	32	70	91	173	47	46	49	65	100
Brasil	RINO	Neg	2022-11-05	23	0	3	0	15	0	0	2	3	2
Brasil	COVS	Pos	2022-11-05	7	0	0	0	4	0	0	0	0	0
Brasil	PARA	Pos	2022-11-05	7	0	0	0	1	0	0	0	0	0
Brasil	BOCA	Pos	2022-11-05	1	0	1	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2022-11-05	423	32	65	80	170	42	48	49	62	82
Brasil	BAC	Neg	2022-11-05	45	0	3	0	19	0	0	2	3	3
Brasil	SC2	Pos	2022-11-05	25	6	23	22	8	16	22	14	17	10
Brasil	SC2	Neg	2022-11-05	412	26	53	68	188	32	27	37	48	94
Brasil	ADENO	Neg	2022-11-05	25	0	3	0	12	0	0	2	3	3
Brasil	FLUB	Neg	2022-11-05	167	12	21	22	56	15	17	17	17	33
Brasil	RINO	Neg	2022-11-12	29	0	3	0	15	1	0	1	2	6
Brasil	BOCA	Pos	2022-11-12	1	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2022-11-12	3	0	0	0	2	0	0	0	0	1
Brasil	SC2	Neg	2022-11-12	554	53	146	157	313	64	66	67	67	174
Brasil	BAC	Pos	2022-11-12	2	0	0	0	1	0	0	0	0	0
Brasil	VSR	Pos	2022-11-12	160	1	9	10	52	2	4	4	4	10
Brasil	FLUB	Neg	2022-11-12	270	58	106	94	132	66	57	40	52	92
Brasil	BAC	Neg	2022-11-12	50	0	3	0	26	1	0	1	2	10
Brasil	RINO	Pos	2022-11-12	23	0	0	0	12	0	0	0	0	4
Brasil	ADENO	Neg	2022-11-12	31	0	3	0	20	1	0	1	2	7
Brasil	META	Pos	2022-11-12	6	0	0	0	2	0	0	0	0	0
Brasil	BOCA	Neg	2022-11-12	7	0	3	0	3	1	0	1	2	1
Brasil	FLUA	Pos	2022-11-12	20	4	12	13	39	3	3	1	2	37
Brasil	PARA	Pos	2022-11-12	6	0	0	0	2	0	0	0	0	1
Brasil	PARA	Neg	2022-11-12	46	0	3	0	25	1	0	1	2	9
Brasil	FLUB	Pos	2022-11-12	1	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-11-12	7	0	3	0	3	1	0	1	2	1
Brasil	SC2	Pos	2022-11-12	49	34	43	60	27	63	54	40	38	21
Brasil	COVS	Neg	2022-11-12	49	0	3	0	25	1	0	1	2	9
Brasil	META	Neg	2022-11-12	46	0	3	0	25	1	0	1	2	10
Brasil	ENTERO	Pos	2022-11-12	1	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Pos	2022-11-12	21	0	0	0	7	0	0	0	0	3
Brasil	VSR	Neg	2022-11-12	451	86	181	209	290	125	117	105	103	186
Brasil	FLUA	Neg	2022-11-12	591	83	178	206	303	124	118	108	105	159
Brasil	PARA	Pos	2022-11-19	5	0	0	0	0	0	0	0	0	1
Brasil	SC2	Neg	2022-11-19	399	10	62	61	226	41	38	42	44	67
Brasil	SC2	Pos	2022-11-19	44	7	24	22	22	15	17	25	20	19
Brasil	FLUA	Neg	2022-11-19	439	17	80	81	239	55	56	67	65	79
Brasil	ADENO	Neg	2022-11-19	35	0	2	0	9	0	2	5	3	10
Brasil	BOCA	Neg	2022-11-19	11	0	2	0	1	0	2	5	3	2
Brasil	COVS	Pos	2022-11-19	7	0	0	0	0	0	0	0	0	1
Brasil	BOCA	Pos	2022-11-19	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2022-11-19	7	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-11-19	9	0	2	0	0	0	2	5	3	1
Brasil	BAC	Neg	2022-11-19	54	0	2	0	12	0	2	5	3	10
Brasil	ADENO	Pos	2022-11-19	19	0	0	0	3	0	0	0	0	0
Brasil	FLUA	Pos	2022-11-19	10	0	7	3	11	1	0	0	0	7
Brasil	ENTERO	Pos	2022-11-19	2	0	0	0	1	0	0	0	0	1
Brasil	FLUB	Pos	2022-11-19	0	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2022-11-19	94	4	17	8	38	7	12	11	7	22
Brasil	RINO	Neg	2022-11-19	30	0	1	0	7	0	1	5	3	9
Brasil	VSR	Neg	2022-11-19	316	17	83	78	210	55	53	63	64	84
Brasil	META	Neg	2022-11-19	47	0	2	0	12	0	2	5	3	10
Brasil	BAC	Pos	2022-11-19	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2022-11-19	47	0	2	0	12	0	2	5	3	9
Brasil	VSR	Pos	2022-11-19	133	0	4	6	40	1	3	4	1	2
Brasil	RINO	Pos	2022-11-19	24	0	1	0	5	0	1	0	0	1
Brasil	PARA	Neg	2022-11-19	49	0	2	0	12	0	2	5	3	9
Brasil	ENTERO	Neg	2022-11-26	6	1	3	1	4	0	2	0	3	1
Brasil	VSR	Neg	2022-11-26	456	60	136	177	269	105	107	97	96	133
Brasil	ADENO	Pos	2022-11-26	7	0	0	0	4	0	0	0	0	1
Brasil	PARA	Pos	2022-11-26	5	0	0	0	2	0	0	0	0	0
Brasil	PARA	Neg	2022-11-26	37	1	3	1	19	0	2	0	3	10
Brasil	BOCA	Pos	2022-11-26	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2022-11-26	3	0	1	0	0	0	0	0	0	0
Brasil	SC2	Pos	2022-11-26	45	15	39	40	32	35	34	46	44	25
Brasil	FLUB	Neg	2022-11-26	232	45	84	72	110	65	61	62	64	70
Brasil	SC2	Neg	2022-11-26	523	46	101	138	260	72	77	53	53	112
Brasil	META	Pos	2022-11-26	3	0	0	1	2	0	0	0	0	0
Brasil	FLUA	Neg	2022-11-26	562	59	132	169	281	100	111	99	94	129
Brasil	RINO	Neg	2022-11-26	26	1	3	0	14	0	2	0	3	10
Brasil	COVS	Neg	2022-11-26	39	1	2	1	21	0	2	0	3	10
Brasil	ADENO	Neg	2022-11-26	35	1	3	1	17	0	2	0	3	9
Brasil	FLUB	Pos	2022-11-26	0	0	0	1	0	0	0	0	0	0
Brasil	META	Neg	2022-11-26	39	1	3	0	19	0	2	0	3	10
Brasil	FLUA	Pos	2022-11-26	11	3	8	11	14	7	0	0	3	8
Brasil	BAC	Neg	2022-11-26	41	1	3	1	21	0	2	0	3	10
Brasil	BAC	Pos	2022-11-26	1	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-11-26	10	1	3	1	4	0	2	0	3	1
Brasil	RINO	Pos	2022-11-26	16	0	0	1	7	0	0	0	0	0
Brasil	ENTERO	Pos	2022-11-26	4	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2022-11-26	117	2	4	3	26	2	4	2	1	4
Brasil	BOCA	Neg	2022-12-03	15	0	2	2	4	2	1	1	3	1
Brasil	FLUB	Pos	2022-12-03	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2022-12-03	5	0	0	0	0	0	0	0	0	0
Brasil	SC2	Neg	2022-12-03	431	48	71	101	202	54	50	43	54	92
Brasil	COVS	Pos	2022-12-03	3	0	0	0	1	0	0	0	0	0
Brasil	META	Neg	2022-12-03	38	0	2	2	17	2	1	1	3	14
Brasil	COVS	Neg	2022-12-03	40	0	2	2	16	2	1	1	3	14
Brasil	FLUA	Neg	2022-12-03	456	54	96	123	204	75	79	55	75	95
Brasil	VSR	Pos	2022-12-03	125	0	3	3	18	0	2	0	3	3
Brasil	FLUB	Neg	2022-12-03	212	40	60	52	77	35	41	26	32	46
Brasil	BAC	Neg	2022-12-03	42	0	2	2	17	2	1	1	3	14
Brasil	PARA	Pos	2022-12-03	4	0	0	0	2	0	0	0	0	1
Brasil	ADENO	Neg	2022-12-03	31	0	2	2	13	2	1	1	3	11
Brasil	ADENO	Pos	2022-12-03	12	0	0	0	4	0	0	0	0	3
Brasil	RINO	Pos	2022-12-03	16	0	0	0	5	0	0	1	0	2
Brasil	ENTERO	Pos	2022-12-03	1	0	0	0	0	0	0	0	0	0
Brasil	BAC	Pos	2022-12-03	1	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Pos	2022-12-03	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2022-12-03	39	0	2	2	15	2	1	1	3	13
Brasil	SC2	Pos	2022-12-03	27	11	29	30	16	25	32	13	21	9
Brasil	VSR	Neg	2022-12-03	339	58	99	128	201	78	80	57	72	98
Brasil	RINO	Neg	2022-12-03	27	0	2	2	12	2	1	0	3	12
Brasil	FLUA	Pos	2022-12-03	8	4	6	8	15	3	3	2	0	6
Brasil	ENTERO	Neg	2022-12-03	14	0	2	2	4	2	1	1	3	1
Brasil	BOCA	Pos	2022-12-10	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2022-12-10	315	36	116	93	156	54	58	60	65	95
Brasil	VSR	Pos	2022-12-10	102	1	3	12	21	4	4	5	1	5
Brasil	ADENO	Neg	2022-12-10	37	0	4	4	16	4	3	3	1	8
Brasil	SC2	Pos	2022-12-10	25	8	33	29	7	21	16	23	24	5
Brasil	ADENO	Pos	2022-12-10	9	0	1	0	1	0	0	0	0	0
Brasil	FLUA	Neg	2022-12-10	409	33	115	98	166	55	61	64	65	93
Brasil	COVS	Neg	2022-12-10	45	0	4	3	16	4	3	2	1	8
Brasil	FLUA	Pos	2022-12-10	8	4	4	7	11	3	1	1	1	7
Brasil	SC2	Neg	2022-12-10	393	29	86	78	170	37	47	42	42	96
Brasil	COVS	Pos	2022-12-10	1	0	1	1	1	0	0	1	0	0
Brasil	ENTERO	Pos	2022-12-10	2	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-12-10	14	0	5	4	2	4	3	3	1	0
Brasil	META	Pos	2022-12-10	4	0	0	0	2	1	0	2	0	0
Brasil	FLUB	Neg	2022-12-10	176	24	66	44	65	34	44	40	33	31
Brasil	META	Neg	2022-12-10	42	0	5	4	15	3	3	1	1	8
Brasil	FLUB	Pos	2022-12-10	0	0	0	0	0	1	0	0	0	0
Brasil	BAC	Pos	2022-12-10	1	0	0	0	0	0	0	0	0	0
Brasil	RINO	Neg	2022-12-10	34	0	4	4	10	4	3	3	1	6
Brasil	BAC	Neg	2022-12-10	45	0	5	4	17	4	3	3	1	8
Brasil	PARA	Pos	2022-12-10	6	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-12-10	12	0	5	4	2	4	3	3	1	0
Brasil	RINO	Pos	2022-12-10	12	0	1	0	7	0	0	0	0	2
Brasil	PARA	Neg	2022-12-10	40	0	5	4	17	4	3	3	1	8
Brasil	PARA	Pos	2022-12-17	7	0	0	0	1	0	0	0	0	0
Brasil	SC2	Neg	2022-12-17	404	43	79	75	170	42	39	52	42	53
Brasil	FLUA	Neg	2022-12-17	419	51	102	90	168	56	47	66	59	62
Brasil	RINO	Neg	2022-12-17	35	5	3	1	6	2	1	2	2	7
Brasil	ADENO	Neg	2022-12-17	41	5	3	1	8	2	2	3	2	8
Brasil	ADENO	Pos	2022-12-17	10	0	0	0	2	0	0	0	0	0
Brasil	FLUB	Pos	2022-12-17	0	1	0	0	1	0	0	0	0	0
Brasil	VSR	Pos	2022-12-17	121	2	5	6	25	2	1	2	1	5
Brasil	META	Pos	2022-12-17	6	0	1	0	2	1	0	0	0	0
Brasil	COVS	Pos	2022-12-17	2	0	0	0	0	0	0	0	1	1
Brasil	ENTERO	Pos	2022-12-17	2	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2022-12-17	44	5	3	1	9	2	2	3	2	8
Brasil	VSR	Neg	2022-12-17	308	53	98	90	151	55	48	64	58	59
Brasil	BOCA	Neg	2022-12-17	12	5	3	1	1	2	2	3	2	0
Brasil	SC2	Pos	2022-12-17	20	12	24	21	6	15	10	12	15	11
Brasil	FLUA	Pos	2022-12-17	10	4	1	6	8	1	2	0	0	2
Brasil	BAC	Neg	2022-12-17	49	5	3	1	10	2	2	3	2	8
Brasil	META	Neg	2022-12-17	45	5	2	1	8	1	2	3	2	8
Brasil	ENTERO	Neg	2022-12-17	10	5	3	1	1	2	2	3	2	0
Brasil	COVS	Neg	2022-12-17	49	5	3	1	10	2	2	3	1	7
Brasil	RINO	Pos	2022-12-17	16	0	0	0	4	0	1	1	0	1
Brasil	BAC	Pos	2022-12-17	2	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2022-12-17	181	41	53	31	52	31	28	28	30	32
Brasil	BOCA	Pos	2022-12-17	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2022-12-24	2	0	0	0	0	1	0	1	0	0
Brasil	META	Pos	2022-12-24	3	0	0	0	1	0	0	0	0	1
Brasil	COVS	Pos	2022-12-24	3	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Pos	2022-12-24	10	2	1	0	2	1	0	0	1	1
Brasil	BOCA	Neg	2022-12-24	6	2	1	0	0	1	0	2	1	1
Brasil	PARA	Neg	2022-12-24	35	2	1	0	9	1	0	2	1	10
Brasil	SC2	Pos	2022-12-24	19	8	12	25	2	14	7	7	21	5
Brasil	RINO	Pos	2022-12-24	17	0	0	0	3	0	0	0	0	5
Brasil	VSR	Pos	2022-12-24	96	1	1	7	21	2	1	0	0	5
Brasil	SC2	Neg	2022-12-24	358	41	40	61	145	36	37	28	38	56
Brasil	ADENO	Neg	2022-12-24	29	0	0	0	7	0	0	2	0	9
Brasil	BAC	Neg	2022-12-24	38	2	1	0	9	1	0	2	1	10
Brasil	BOCA	Pos	2022-12-24	1	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Pos	2022-12-24	0	2	0	0	0	0	0	0	0	0
Brasil	BAC	Pos	2022-12-24	1	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2022-12-24	283	48	51	79	128	48	43	35	59	57
Brasil	FLUA	Neg	2022-12-24	375	49	49	82	144	49	44	34	58	59
Brasil	META	Neg	2022-12-24	36	2	1	0	8	1	0	2	1	9
Brasil	PARA	Pos	2022-12-24	4	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-12-24	5	2	1	0	0	0	0	1	1	1
Brasil	RINO	Neg	2022-12-24	22	2	1	0	6	1	0	2	1	5
Brasil	FLUA	Pos	2022-12-24	4	0	3	4	5	1	0	1	1	3
Brasil	COVS	Neg	2022-12-24	36	2	1	0	9	1	0	2	1	10
Brasil	FLUB	Neg	2022-12-24	172	24	22	23	45	19	16	19	19	20
Brasil	COVS	Pos	2022-12-31	2	0	0	0	1	0	0	0	0	1
Brasil	FLUB	Pos	2022-12-31	0	0	0	0	0	0	0	0	0	0
Brasil	BAC	Pos	2022-12-31	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-12-31	7	2	1	2	2	1	4	2	2	0
Brasil	VSR	Neg	2022-12-31	197	31	69	62	84	42	40	46	74	39
Brasil	COVS	Neg	2022-12-31	24	2	2	3	6	1	4	2	4	6
Brasil	FLUB	Neg	2022-12-31	129	26	39	24	30	17	19	24	25	18
Brasil	FLUA	Pos	2022-12-31	5	2	0	8	8	1	1	1	1	2
Brasil	VSR	Pos	2022-12-31	71	2	3	3	5	1	3	0	1	0
Brasil	BOCA	Neg	2022-12-31	8	2	2	1	1	1	3	2	4	0
Brasil	PARA	Neg	2022-12-31	24	2	2	3	6	1	4	2	4	7
Brasil	ENTERO	Pos	2022-12-31	3	0	1	1	0	0	0	0	2	0
Brasil	PARA	Pos	2022-12-31	2	0	0	0	1	0	0	0	0	0
Brasil	ADENO	Pos	2022-12-31	3	0	0	1	1	0	0	1	1	1
Brasil	META	Pos	2022-12-31	1	0	0	0	1	0	0	0	0	1
Brasil	FLUA	Neg	2022-12-31	262	31	72	56	81	42	42	45	74	37
Brasil	RINO	Pos	2022-12-31	7	0	0	0	1	0	0	0	1	2
Brasil	SC2	Pos	2022-12-31	14	3	8	16	2	12	9	8	14	3
Brasil	RINO	Neg	2022-12-31	19	2	2	3	6	1	4	2	3	5
Brasil	BAC	Neg	2022-12-31	26	2	2	3	7	1	4	2	4	7
Brasil	ADENO	Neg	2022-12-31	23	2	2	2	6	1	4	1	3	6
Brasil	SC2	Neg	2022-12-31	253	30	63	49	87	31	35	38	60	36
Brasil	BOCA	Pos	2022-12-31	2	0	0	2	1	0	1	0	0	0
Brasil	META	Neg	2022-12-31	25	2	2	3	6	1	4	2	4	6
Brasil	ADENO	Pos	2023-01-07	2	0	0	0	0	0	0	0	0	0
Brasil	SC2	Neg	2023-01-07	232	32	34	44	65	27	35	35	55	25
Brasil	RINO	Neg	2023-01-07	6	1	0	0	6	0	3	1	1	3
Brasil	PARA	Pos	2023-01-07	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2023-01-07	170	34	40	52	58	35	46	40	59	29
Brasil	FLUB	Neg	2023-01-07	140	17	22	26	28	23	24	15	28	12
Brasil	BOCA	Neg	2023-01-07	1	1	0	0	4	0	2	1	2	0
Brasil	COVS	Neg	2023-01-07	7	1	0	0	8	0	3	1	2	4
Brasil	META	Neg	2023-01-07	7	0	0	0	8	0	2	1	1	4
Brasil	FLUB	Pos	2023-01-07	0	1	0	1	0	0	0	0	0	0
Brasil	COVS	Pos	2023-01-07	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2023-01-07	1	1	0	0	4	0	2	1	2	0
Brasil	FLUA	Neg	2023-01-07	236	34	40	53	60	35	47	42	62	22
Brasil	BOCA	Pos	2023-01-07	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2023-01-07	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2023-01-07	0	1	0	0	0	0	1	0	1	0
Brasil	BAC	Neg	2023-01-07	7	1	0	0	8	0	3	1	2	4
Brasil	FLUA	Pos	2023-01-07	4	0	2	1	3	0	1	1	2	7
Brasil	RINO	Pos	2023-01-07	1	0	0	0	2	0	0	0	1	1
Brasil	PARA	Neg	2023-01-07	7	1	0	0	8	0	3	1	2	4
Brasil	ADENO	Neg	2023-01-07	5	1	0	0	8	0	3	1	2	4
Brasil	BAC	Pos	2023-01-07	0	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2023-01-07	13	3	8	11	1	8	13	11	9	4
Brasil	VSR	Pos	2023-01-07	70	0	2	2	5	0	2	3	5	0
Brasil	FLUB	Neg	2023-01-14	112	21	17	20	31	11	26	20	22	19
Brasil	ENTERO	Neg	2023-01-14	4	1	1	1	1	0	1	0	3	0
Brasil	BOCA	Pos	2023-01-14	1	1	1	0	2	0	0	0	0	0
Brasil	FLUB	Pos	2023-01-14	0	3	1	1	0	0	0	0	0	1
Brasil	RINO	Pos	2023-01-14	1	0	0	0	2	0	0	0	0	0
Brasil	SC2	Pos	2023-01-14	10	4	0	5	2	4	11	3	3	2
Brasil	VSR	Neg	2023-01-14	152	36	34	53	55	30	52	46	52	45
Brasil	FLUA	Pos	2023-01-14	3	4	2	8	3	4	3	1	2	10
Brasil	META	Neg	2023-01-14	12	2	1	1	5	0	3	0	3	4
Brasil	ENTERO	Pos	2023-01-14	0	0	0	0	1	0	0	0	0	0
Brasil	COVS	Neg	2023-01-14	12	2	1	1	5	0	3	0	3	4
Brasil	SC2	Neg	2023-01-14	193	34	38	49	54	27	40	46	52	43
Brasil	RINO	Neg	2023-01-14	11	2	1	1	3	0	3	0	3	4
Brasil	META	Pos	2023-01-14	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2023-01-14	201	34	34	46	52	27	49	49	53	35
Brasil	BOCA	Neg	2023-01-14	3	0	0	1	0	0	1	0	3	0
Brasil	ADENO	Pos	2023-01-14	3	0	0	0	1	0	0	0	0	0
Brasil	COVS	Pos	2023-01-14	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2023-01-14	10	2	1	1	5	0	1	0	3	4
Brasil	BAC	Pos	2023-01-14	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-01-14	52	2	2	1	0	1	0	4	3	0
Brasil	PARA	Pos	2023-01-14	2	0	0	0	0	0	2	0	0	0
Brasil	BAC	Neg	2023-01-14	12	2	1	1	5	0	3	0	3	4
Brasil	ADENO	Neg	2023-01-14	9	2	1	1	4	0	3	0	3	4
Brasil	COVS	Pos	2023-01-21	0	3	0	0	0	0	0	0	0	0
Brasil	META	Pos	2023-01-21	2	2	0	0	0	0	0	0	0	0
Brasil	FLUB	Pos	2023-01-21	0	1	0	0	2	0	0	1	0	0
Brasil	PARA	Pos	2023-01-21	1	2	0	0	1	1	1	0	1	0
Brasil	FLUA	Pos	2023-01-21	1	1	3	5	8	3	1	0	1	2
Brasil	SC2	Neg	2023-01-21	207	83	75	94	69	60	53	55	51	53
Brasil	FLUA	Neg	2023-01-21	218	93	93	108	66	68	65	64	55	53
Brasil	RINO	Pos	2023-01-21	3	2	0	1	2	1	0	0	0	1
Brasil	COVS	Neg	2023-01-21	16	0	0	2	4	2	5	1	4	2
Brasil	SC2	Pos	2023-01-21	12	11	21	19	4	10	12	8	5	1
Brasil	BAC	Neg	2023-01-21	16	3	0	2	4	2	5	1	4	2
Brasil	FLUB	Neg	2023-01-21	126	79	82	88	40	53	47	35	33	31
Brasil	VSR	Pos	2023-01-21	47	4	0	1	2	0	4	2	2	1
Brasil	BOCA	Neg	2023-01-21	4	0	0	2	0	1	3	0	4	0
Brasil	ADENO	Neg	2023-01-21	14	1	0	2	4	2	5	1	4	2
Brasil	BAC	Pos	2023-01-21	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2023-01-21	15	1	0	2	3	1	4	1	3	2
Brasil	ENTERO	Pos	2023-01-21	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Pos	2023-01-21	1	0	0	0	0	0	1	1	0	0
Brasil	VSR	Neg	2023-01-21	172	90	96	112	72	71	62	60	54	54
Brasil	RINO	Neg	2023-01-21	13	1	0	1	2	1	5	1	4	1
Brasil	ENTERO	Neg	2023-01-21	5	0	0	2	0	1	4	1	4	0
Brasil	META	Neg	2023-01-21	14	1	0	2	4	2	5	1	4	2
Brasil	ADENO	Pos	2023-01-21	2	2	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2023-01-28	13	0	3	1	6	0	1	3	2	4
Brasil	RINO	Pos	2023-01-28	6	0	0	0	3	0	0	0	0	2
Brasil	COVS	Neg	2023-01-28	14	0	3	1	6	0	1	3	2	5
Brasil	FLUA	Pos	2023-01-28	6	0	1	7	6	2	1	1	1	5
Brasil	RINO	Neg	2023-01-28	8	0	3	1	3	0	1	3	2	3
Brasil	VSR	Neg	2023-01-28	189	15	26	50	62	31	30	31	48	29
Brasil	ADENO	Pos	2023-01-28	0	0	0	0	0	0	0	0	0	1
Brasil	VSR	Pos	2023-01-28	49	0	0	1	1	0	6	0	3	0
Brasil	ENTERO	Neg	2023-01-28	3	0	2	1	0	0	1	3	2	1
Brasil	PARA	Pos	2023-01-28	1	0	0	0	0	0	0	0	0	1
Brasil	SC2	Pos	2023-01-28	14	0	4	6	0	8	7	3	5	2
Brasil	SC2	Neg	2023-01-28	225	15	22	43	63	23	29	28	47	27
Brasil	ENTERO	Pos	2023-01-28	0	0	0	0	1	0	0	0	0	0
Brasil	META	Pos	2023-01-28	0	0	1	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2023-01-28	14	0	3	1	6	0	1	3	2	4
Brasil	FLUB	Neg	2023-01-28	131	6	11	12	32	8	16	15	24	13
Brasil	META	Neg	2023-01-28	14	0	2	1	6	0	1	3	2	5
Brasil	BOCA	Pos	2023-01-28	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2023-01-28	3	0	2	1	1	0	1	3	2	1
Brasil	BAC	Pos	2023-01-28	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-01-28	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2023-01-28	232	15	25	44	57	29	35	30	51	24
